Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Garrett,2026-04-06 15:00 UTC,61.6,68.2,57.6,20.8,27.6,15.6,62
MedHab,Garrett,2026-04-06 16:00 UTC,61.5,70.7,57,21.6,32.4,13.5,61
MedHab,Garrett,2026-04-06 17:00 UTC,59.4,68.8,54.8,18.4,23.1,14.4,62
MedHab,Garrett,2026-04-06 18:00 UTC,57.3,63,52.4,16.2,18.8,12.8,62
MedHab,Garrett,2026-04-06 19:00 UTC,56.2,60.4,52.3,16.1,20.2,12.2,62
MedHab,Garrett,2026-04-06 20:00 UTC,55.9,62.1,51.5,15.9,18,12.9,62
MedHab,Garrett,2026-04-06 21:00 UTC,60.7,64,56.9,15.7,18.6,11.7,61
MedHab,Garrett,2026-04-06 22:00 UTC,58.7,63,53.4,16.2,20.3,13.5,62
MedHab,Garrett,2026-04-06 23:00 UTC,59.9,66,52.9,16.7,20.5,14.3,61
MedHab,Garrett,2026-04-07 00:00 UTC,60.6,64.1,57.1,16.7,23.8,14.2,61
MedHab,Garrett,2026-04-07 01:00 UTC,64.8,74.2,55.2,17.3,32,14.7,62
MedHab,Garrett,2026-04-07 02:00 UTC,65.9,78.1,57.3,17.1,23.1,15.8,61
MedHab,Garrett,2026-04-07 03:00 UTC,61.6,67.4,55.5,16.6,17.5,15.6,61
MedHab,Garrett,2026-04-07 04:00 UTC,59.4,67.2,52.1,16.6,26.8,13.8,61
MedHab,Garrett,2026-04-07 05:00 UTC,59.9,65,55,16.5,17.4,14.9,62
MedHab,Garrett,2026-04-07 06:00 UTC,63.1,69.9,55.8,16.5,19.4,14.3,62
MedHab,Garrett,2026-04-07 07:00 UTC,60.2,70.7,54.3,16.2,18.1,14.2,60
MedHab,Garrett,2026-04-07 08:00 UTC,64.8,72.3,60.2,16.4,18.5,15,61
MedHab,Garrett,2026-04-07 09:00 UTC,63.2,69.5,57.9,16.3,19.5,13.5,62
MedHab,Garrett,2026-04-07 10:00 UTC,63.4,69,59.6,15,16.8,13.6,62
MedHab,Garrett,2026-04-07 11:00 UTC,58.5,62.9,52.9,14.3,17.2,12.3,61
MedHab,Garrett,2026-04-07 12:00 UTC,62.2,71.2,57.2,13.9,19.3,12,62
MedHab,Garrett,2026-04-07 13:00 UTC,60.3,64.6,54.4,15.6,24.5,11.9,60
MedHab,Garrett,2026-04-07 14:00 UTC,58.7,64.5,54.9,17.8,28.6,14.2,62
MedHab,Garrett,2026-04-07 15:00 UTC,59.6,64.2,55.9,15.3,19.3,11.7,62
MedHab,Garrett,2026-04-07 16:00 UTC,61.8,68.3,56.9,15.7,20.2,12.8,62
MedHab,Garrett,2026-04-07 17:00 UTC,61.2,66.6,57.4,16.8,20.1,14.1,61
MedHab,Garrett,2026-04-07 18:00 UTC,61.3,69.5,54.9,15.4,18.4,11.7,63
MedHab,Garrett,2026-04-07 19:00 UTC,55.2,60,52.4,15.4,17.2,12.9,58
MedHab,Garrett,2026-04-07 20:00 UTC,57.9,61.3,54,15.1,18.4,11.7,62
MedHab,Garrett,2026-04-07 21:00 UTC,58.9,65.6,56.4,15,17.9,12.3,61
MedHab,Garrett,2026-04-07 22:00 UTC,59,62,54.2,15.6,20.5,13.5,62
MedHab,Garrett,2026-04-07 23:00 UTC,57.2,63.9,52.3,18.1,27.2,13.2,62
MedHab,Garrett,2026-04-08 00:00 UTC,62.3,70.3,56.3,17.4,20.9,14.7,62
MedHab,Garrett,2026-04-08 01:00 UTC,61.4,68.8,55.9,16.8,18.6,14.3,60
MedHab,Garrett,2026-04-08 02:00 UTC,63.9,69.9,58.7,16.1,17.5,14.3,62
MedHab,Garrett,2026-04-08 03:00 UTC,59.4,62.4,55.4,15.4,17,12.7,62
MedHab,Garrett,2026-04-08 04:00 UTC,59.8,67.4,55.6,15.7,18.9,14,60
MedHab,Garrett,2026-04-08 05:00 UTC,62,70.2,57.3,15.3,18.1,13.6,62
MedHab,Garrett,2026-04-08 06:00 UTC,61.9,70.8,56.5,14.6,15.5,13.1,62
MedHab,Garrett,2026-04-08 07:00 UTC,58.8,64.5,53.5,14.8,16,12.6,60
MedHab,Garrett,2026-04-08 08:00 UTC,61.5,68.3,54.5,14.8,17.9,13,61
MedHab,Garrett,2026-04-08 09:00 UTC,59.5,68.3,54.6,15,16.9,13,62
MedHab,Garrett,2026-04-08 10:00 UTC,59.1,72.2,55.1,14.6,18,11.3,62
MedHab,Garrett,2026-04-08 11:00 UTC,58,66.5,54,15.1,21.5,13,61
MedHab,Garrett,2026-04-08 12:00 UTC,59.9,67.6,57,15.2,17.5,13.4,62
MedHab,Garrett,2026-04-08 13:00 UTC,57.3,63.2,53.1,15.9,17.5,13.3,61
MedHab,Garrett,2026-04-08 14:00 UTC,56.4,60.2,53.9,15.7,18.1,13.4,61
MedHab,Garrett,2026-04-08 15:00 UTC,56.7,59.7,53.8,16.3,21.8,13.8,62
MedHab,Garrett,2026-04-08 16:00 UTC,60.3,64.9,55.4,17.7,21.9,15.2,61
MedHab,Garrett,2026-04-08 17:00 UTC,59.8,67.3,54.6,18.6,20.6,15,62
MedHab,Garrett,2026-04-08 18:00 UTC,58.2,62.7,52.8,18.3,20.3,15.9,61
MedHab,Garrett,2026-04-08 19:00 UTC,60.4,64.6,54,17.6,21.9,13.5,63
MedHab,Garrett,2026-04-08 20:00 UTC,63.2,78.1,56.2,18.1,21.5,15.2,61
MedHab,Garrett,2026-04-08 21:00 UTC,58.9,67.5,51.6,18.7,21,17.9,62
MedHab,Garrett,2026-04-08 22:00 UTC,54.1,60.8,51.9,17.2,23.6,13.7,61
MedHab,Garrett,2026-04-08 23:00 UTC,52.9,54.3,52,15.2,20.3,11.9,62
MedHab,Garrett,2026-04-09 00:00 UTC,55.5,60.1,52,17.4,22,11.8,62
MedHab,Garrett,2026-04-09 01:00 UTC,62.5,69.9,56.2,20.8,24,14.6,61
MedHab,Garrett,2026-04-09 02:00 UTC,60.3,65,53.6,20.9,23.7,15,62
MedHab,Garrett,2026-04-09 03:00 UTC,60.2,70.8,54.5,21.7,23.9,15.6,61
MedHab,Garrett,2026-04-09 04:00 UTC,63.3,80.9,55.9,21.3,22.9,19.6,61
MedHab,Garrett,2026-04-09 05:00 UTC,59.6,66.2,55.4,20.5,21.5,19.7,62
MedHab,Garrett,2026-04-09 06:00 UTC,60.8,65.6,55.7,20.3,21.6,17.3,62
MedHab,Garrett,2026-04-09 07:00 UTC,66.3,79.8,58.4,20.8,23,14.8,61
MedHab,Garrett,2026-04-09 08:00 UTC,74.9,89.8,60,22,30.9,20.1,62
MedHab,Garrett,2026-04-09 09:00 UTC,73.4,84.8,56.4,20.2,25.4,17.2,61
MedHab,Garrett,2026-04-09 10:00 UTC,74.6,85.8,65.3,21.5,40,17.8,60
MedHab,Garrett,2026-04-09 11:00 UTC,62.7,76.7,53.5,18.4,23.3,15.2,62
MedHab,Garrett,2026-04-09 12:00 UTC,60.6,63,55.3,16,21.4,12.6,62
MedHab,Garrett,2026-04-09 13:00 UTC,62.9,67.2,57.5,16.7,18.5,13.8,62
MedHab,Garrett,2026-04-09 14:00 UTC,58,66.2,52.5,17.5,24,12.1,61
MedHab,Garrett,2026-04-09 15:00 UTC,58.8,65.1,53.5,16.1,19.3,11.3,62
MedHab,Garrett,2026-04-09 16:00 UTC,60.8,68.1,56.6,17.6,24.6,12.4,61
MedHab,Garrett,2026-04-09 17:00 UTC,58.3,64.4,53.8,17.1,20.2,13.2,62
MedHab,Garrett,2026-04-09 18:00 UTC,57.2,61.4,48.5,16.5,18,15,61
MedHab,Garrett,2026-04-09 19:00 UTC,62.8,74,56.6,16.6,19.2,15.3,63
MedHab,Garrett,2026-04-09 20:00 UTC,59.2,66.6,53,17.7,32.3,14.5,61
MedHab,Garrett,2026-04-09 21:00 UTC,58.9,65.5,53.3,17.7,22,13.9,62
MedHab,Garrett,2026-04-09 22:00 UTC,51.5,56,49.4,18.3,29,14.8,62
MedHab,Garrett,2026-04-09 23:00 UTC,52.2,58.3,50.4,22.1,42.3,13.9,60
MedHab,Garrett,2026-04-10 00:00 UTC,57.5,65.5,53.9,20.7,41,16.8,62
MedHab,Garrett,2026-04-10 01:00 UTC,58.8,63.9,54.6,20.4,38.5,15.5,62
MedHab,Garrett,2026-04-10 02:00 UTC,62.6,68.4,55.9,21.4,37.7,17.4,62
MedHab,Garrett,2026-04-10 03:00 UTC,60.4,68.1,54.5,18.4,20.2,16.9,61
MedHab,Garrett,2026-04-10 04:00 UTC,60.1,67.5,54.2,17.9,19.8,15.2,62
MedHab,Garrett,2026-04-10 05:00 UTC,62.9,68.4,56.2,19.4,27.7,16.4,60
MedHab,Garrett,2026-04-10 06:00 UTC,64.1,70.7,59.1,18,19.9,15.2,62
MedHab,Garrett,2026-04-10 07:00 UTC,60.8,68.6,55.1,18.9,27.1,16.8,62
MedHab,Garrett,2026-04-10 08:00 UTC,66.8,75.8,56.8,18,23.2,15,62
MedHab,Garrett,2026-04-10 09:00 UTC,63.4,69.3,55.4,18.1,19.5,15.9,61
MedHab,Garrett,2026-04-10 10:00 UTC,56.7,61.3,51.9,17.4,19.3,15,62
MedHab,Garrett,2026-04-10 11:00 UTC,59.4,64.7,55.1,17,26.6,13,62
MedHab,Garrett,2026-04-10 12:00 UTC,61.2,66,57,15.4,18.5,12.6,61
MedHab,Garrett,2026-04-10 13:00 UTC,62.3,67.1,57.8,16.7,19.2,13.5,61
MedHab,Garrett,2026-04-10 14:00 UTC,58.2,61.5,52.1,18.2,20.9,15.1,62
MedHab,Garrett,2026-04-10 15:00 UTC,56,60.9,51,16.8,19.5,12.6,62
MedHab,Garrett,2026-04-10 16:00 UTC,67.1,75.7,56.3,16.3,20.1,13,62
MedHab,Garrett,2026-04-10 17:00 UTC,61.5,65.9,58.3,18.1,20.4,13.7,61
MedHab,Garrett,2026-04-10 18:00 UTC,62.3,69.4,56.4,18.1,20.7,14.3,62
MedHab,Garrett,2026-04-10 19:00 UTC,62.7,69.6,56,19,24.2,14.9,61
MedHab,Garrett,2026-04-10 20:00 UTC,62.8,62.8,62.7,20.7,20.7,20.6,2
MedHab,Garrett,2026-04-11 22:00 UTC,,,,13.2,13.2,13.2,0
MedHab,Garrett,2026-04-12 02:00 UTC,,,,21.1,21.1,21.1,0
MedHab,Garrett,2026-04-12 18:00 UTC,,,,,,,0
MedHab,Garrett,2026-04-13 16:00 UTC,60.7,66.1,55.7,22.7,24.3,16,55
MedHab,Garrett,2026-04-13 17:00 UTC,56.7,63.3,54.1,23.3,31.6,16.5,62
MedHab,Garrett,2026-04-13 18:00 UTC,61.8,67.7,55.9,27.2,42,14.3,61
MedHab,Garrett,2026-04-13 19:00 UTC,61.2,66.6,54.5,24,48.8,14.9,62
MedHab,Garrett,2026-04-13 20:00 UTC,61.8,67.6,53,25.5,52.1,14.5,60
MedHab,Garrett,2026-04-13 21:00 UTC,59.8,65.5,54.9,26,44.1,15.2,62
MedHab,Garrett,2026-04-13 22:00 UTC,56,59,52.7,22.3,28.1,14.3,61
MedHab,Garrett,2026-04-13 23:00 UTC,56.7,63.2,53,26.8,56.9,18.2,62
MedHab,Garrett,2026-04-14 00:00 UTC,61.5,66.8,55.5,27,41.1,17.1,61
MedHab,Garrett,2026-04-14 01:00 UTC,62.7,70.5,59.4,27.8,30.1,24,61
MedHab,Garrett,2026-04-14 02:00 UTC,61.9,70.7,55.5,26.1,31.8,15.9,61
MedHab,Garrett,2026-04-14 03:00 UTC,56.2,69.1,52.8,29.2,32.4,23.7,60
MedHab,Garrett,2026-04-14 04:00 UTC,62.2,71.3,56.2,26,28.6,21.3,61
MedHab,Garrett,2026-04-14 05:00 UTC,62.1,67.6,57.6,27,48.2,18.2,62
MedHab,Garrett,2026-04-14 06:00 UTC,60.2,66.1,54.6,26.4,28.6,21.3,60
MedHab,Garrett,2026-04-14 07:00 UTC,63.4,77.4,54.1,25.7,29.8,21.2,62
MedHab,Garrett,2026-04-14 08:00 UTC,67.1,76.7,58.2,25,30.3,21.1,61
MedHab,Garrett,2026-04-14 09:00 UTC,62.1,73.3,54.5,23.9,26.5,19.8,62
MedHab,Garrett,2026-04-14 10:00 UTC,66.3,73.3,58.7,23.2,34.5,18.2,60
MedHab,Garrett,2026-04-14 11:00 UTC,61.6,68.4,56.2,22.8,28.1,19.3,61
MedHab,Garrett,2026-04-14 12:00 UTC,58,64.7,55.4,19.4,23.4,12.2,61
MedHab,Garrett,2026-04-14 13:00 UTC,60.3,71.3,54.4,19.2,26.3,13.3,62
MedHab,Garrett,2026-04-14 14:00 UTC,65.8,72.6,58.5,23.8,43.5,17.8,61
MedHab,Garrett,2026-04-14 15:00 UTC,61.2,66.4,56,23.6,47.1,14.7,62
MedHab,Garrett,2026-04-14 16:00 UTC,58.5,62.4,55.6,22.2,25.7,16.4,61
MedHab,Garrett,2026-04-14 17:00 UTC,62.6,74.7,55.2,24.7,27,16.5,61
MedHab,Garrett,2026-04-14 18:00 UTC,62.6,68.7,58.4,23.7,27.7,17.6,62
MedHab,Garrett,2026-04-14 19:00 UTC,58.5,62.7,54.5,23.2,27.5,16.3,61
MedHab,Garrett,2026-04-14 20:00 UTC,60.6,64,57.1,25.8,51.2,17.5,62
MedHab,Garrett,2026-04-14 21:00 UTC,57.7,64.3,53.6,23.8,34.5,14,61
MedHab,Garrett,2026-04-14 22:00 UTC,60.4,69.6,52.7,29,50.2,14.6,62
MedHab,Garrett,2026-04-14 23:00 UTC,63.7,75.9,56.4,33.3,56.9,22.6,61
MedHab,Garrett,2026-04-15 00:00 UTC,62.5,69.3,53.8,34.6,54.3,25,61
MedHab,Garrett,2026-04-15 01:00 UTC,60.5,66.4,55.8,31.4,54.1,25.1,61
MedHab,Garrett,2026-04-15 02:00 UTC,56.9,65,52.1,29,53.1,22,62
MedHab,Garrett,2026-04-15 03:00 UTC,60.1,66.4,52.1,26,48.3,20.5,60
MedHab,Garrett,2026-04-15 04:00 UTC,59.1,67.8,53.4,23.9,39.3,17.1,62
