Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Ransom,2026-05-06 18:00 UTC,61.3,65.9,54.5,15.8,24.5,12.8,65
MedHab,Ransom,2026-05-06 19:00 UTC,60.9,66.6,57.1,14.3,19.8,12.4,66
MedHab,Ransom,2026-05-06 20:00 UTC,64.6,69.7,59.5,16.9,21.6,12.1,45
MedHab,Ransom,2026-05-06 21:00 UTC,60.6,68,53.5,18.8,23.8,11.5,44
MedHab,Ransom,2026-05-06 22:00 UTC,63.9,71,52.6,16.9,22,8.8,53
MedHab,Ransom,2026-05-06 23:00 UTC,58.9,65.7,50.1,16.9,27.2,9.3,45
MedHab,Ransom,2026-05-07 00:00 UTC,64.3,75.3,50.7,18.1,22.9,14.3,57
MedHab,Ransom,2026-05-07 01:00 UTC,52.5,60.5,48.8,16.9,22.5,12.2,65
MedHab,Ransom,2026-05-07 02:00 UTC,59.2,65.3,54.5,18.2,22.7,13.5,67
MedHab,Ransom,2026-05-07 03:00 UTC,64.5,67.6,61.8,19.1,21.5,16.5,67
MedHab,Ransom,2026-05-07 04:00 UTC,56.8,60.4,53.3,18.4,21.2,15.1,66
MedHab,Ransom,2026-05-07 05:00 UTC,60.8,71.7,52.7,19,25.5,14.1,67
MedHab,Ransom,2026-05-07 06:00 UTC,61.2,64.9,57.8,17.1,20.9,14.2,60
MedHab,Ransom,2026-05-07 07:00 UTC,58.5,62.4,55.1,17.5,23.8,14.7,65
MedHab,Ransom,2026-05-07 08:00 UTC,59.9,63.9,56.1,16.3,19.3,11.7,50
MedHab,Ransom,2026-05-07 09:00 UTC,63.9,70.5,55.9,14.5,24.2,12.2,59
MedHab,Ransom,2026-05-07 10:00 UTC,59.8,64.5,56,13.3,17.7,11.9,60
MedHab,Ransom,2026-05-07 11:00 UTC,62,73.4,56,13.5,18.3,11.4,63
MedHab,Ransom,2026-05-07 12:00 UTC,63.5,69.2,59.3,15.6,21.5,12.6,66
MedHab,Ransom,2026-05-07 13:00 UTC,53.3,59.6,49,16.5,21.1,13.3,66
MedHab,Ransom,2026-05-07 14:00 UTC,56.9,65.1,47.9,16.5,20.6,13.1,66
MedHab,Ransom,2026-05-07 15:00 UTC,56.9,67,52.3,16.1,21.6,9.9,59
MedHab,Ransom,2026-05-07 16:00 UTC,62,79.3,54.8,17.2,21.4,13.4,57
MedHab,Ransom,2026-05-07 17:00 UTC,57.6,64.7,48.6,16.1,19.1,13.1,64
MedHab,Ransom,2026-05-07 18:00 UTC,61.7,65.8,57.7,13.9,19.9,12,60
MedHab,Ransom,2026-05-07 19:00 UTC,65.6,73.4,60.3,13.9,22.6,11.5,67
MedHab,Ransom,2026-05-07 20:00 UTC,65.5,70.9,57,15.6,19.7,12.4,66
MedHab,Ransom,2026-05-07 21:00 UTC,60.4,68.6,53,18,20.5,14.2,60
MedHab,Ransom,2026-05-07 22:00 UTC,60.6,65.6,53.2,17.5,22.9,13.3,66
MedHab,Ransom,2026-05-07 23:00 UTC,59.7,64.3,50.3,17.1,20.9,12.7,67
MedHab,Ransom,2026-05-08 00:00 UTC,57,63.9,49.4,16.7,20.3,14.7,66
MedHab,Ransom,2026-05-08 01:00 UTC,59.9,63.4,55,16.7,18.6,13.5,65
MedHab,Ransom,2026-05-08 02:00 UTC,61.2,72.6,52.6,17.5,23.4,12.5,67
MedHab,Ransom,2026-05-08 03:00 UTC,64.8,69.7,60.9,15.6,20.1,13.9,64
MedHab,Ransom,2026-05-08 04:00 UTC,63.9,69.3,55.6,13.7,15.4,11.9,66
MedHab,Ransom,2026-05-08 05:00 UTC,64.2,71.5,57.8,15,18.3,12.2,66
MedHab,Ransom,2026-05-08 06:00 UTC,59.5,64.8,55.2,16.5,25.1,13.2,66
MedHab,Ransom,2026-05-08 07:00 UTC,58.7,64,55.3,14.7,19.1,12.5,66
MedHab,Ransom,2026-05-08 08:00 UTC,62.5,66.9,57.6,15.2,28.3,13.2,67
MedHab,Ransom,2026-05-08 09:00 UTC,59.4,63.1,57.7,13.4,19.6,11.2,67
MedHab,Ransom,2026-05-08 10:00 UTC,65.7,71.9,60.1,13.5,16.4,12,66
MedHab,Ransom,2026-05-08 11:00 UTC,67.2,70.2,61.3,13.2,16,11.4,63
MedHab,Ransom,2026-05-08 12:00 UTC,65.5,69.8,59.3,14.8,23.2,11.3,67
MedHab,Ransom,2026-05-08 13:00 UTC,59.8,66.8,52.6,17.3,26.4,12.1,66
MedHab,Ransom,2026-05-08 14:00 UTC,55.2,62,49.2,16.4,23,13.2,67
MedHab,Ransom,2026-05-08 15:00 UTC,59.1,63.9,56.3,16.9,22.5,12.7,67
MedHab,Ransom,2026-05-08 16:00 UTC,56.9,60.7,54.3,17.3,21.8,13.6,64
MedHab,Ransom,2026-05-08 17:00 UTC,57.4,64.3,51.7,15.9,19.5,12.9,67
MedHab,Ransom,2026-05-08 18:00 UTC,61,67.4,56.7,17.3,23.5,14.2,65
MedHab,Ransom,2026-05-08 19:00 UTC,61.9,67.3,58.1,17.1,22.4,13.2,67
MedHab,Ransom,2026-05-08 20:00 UTC,63.2,68,58.7,15,19.9,12.8,65
MedHab,Ransom,2026-05-08 21:00 UTC,63,71.8,56.8,16.7,23.3,12.6,66
MedHab,Ransom,2026-05-08 22:00 UTC,53.4,62.8,44.4,17.1,22.1,11.7,63
MedHab,Ransom,2026-05-08 23:00 UTC,57,70.6,49,17.7,21.4,13.5,66
MedHab,Ransom,2026-05-09 00:00 UTC,59.5,63,54.7,17.1,22.9,13.6,67
MedHab,Ransom,2026-05-09 01:00 UTC,57.6,61.1,55.5,18,20.5,14.3,66
MedHab,Ransom,2026-05-09 02:00 UTC,59,63.9,56.3,18.2,20.8,13.8,67
MedHab,Ransom,2026-05-09 03:00 UTC,61.9,65.3,58.9,17.4,20.9,14.3,66
MedHab,Ransom,2026-05-09 04:00 UTC,59.8,68,52.7,16.2,21.6,13.2,67
MedHab,Ransom,2026-05-09 05:00 UTC,61.1,70.3,55.3,15.4,17.5,14.1,67
MedHab,Ransom,2026-05-09 06:00 UTC,64.4,69.9,57.3,14.2,17.1,12.4,65
MedHab,Ransom,2026-05-09 07:00 UTC,61.9,67,55,14.5,16.8,13.2,56
MedHab,Ransom,2026-05-09 08:00 UTC,60.3,64.7,58.2,13.9,17.8,12.5,54
MedHab,Ransom,2026-05-09 09:00 UTC,61.6,65.4,57.7,14,21.7,12.6,48
MedHab,Ransom,2026-05-09 12:00 UTC,64,70.8,53.9,15.3,20,11.5,33
MedHab,Ransom,2026-05-09 13:00 UTC,56.7,66.1,46.3,16.2,20.2,12.7,60
MedHab,Ransom,2026-05-09 14:00 UTC,58,62.2,54,17.4,27.2,13.8,67
MedHab,Ransom,2026-05-09 15:00 UTC,62.5,71.6,53.1,17.6,22.7,14.1,63
MedHab,Ransom,2026-05-09 16:00 UTC,61.4,66.9,57.1,17.4,24.1,13.7,65
MedHab,Ransom,2026-05-09 17:00 UTC,57.6,62.3,52.5,17,22.2,13.7,66
MedHab,Ransom,2026-05-09 18:00 UTC,61.3,69.3,53,15.3,19.4,12.2,66
MedHab,Ransom,2026-05-09 19:00 UTC,62.7,69,58.9,13.9,18.1,11.4,67
MedHab,Ransom,2026-05-09 20:00 UTC,61.1,65.2,57.5,16.6,23.2,12.3,59
MedHab,Ransom,2026-05-09 21:00 UTC,59.4,61.9,56.5,17.6,22.7,14.2,64
