Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Thornburg,2026-05-08 14:00 UTC,61.1,66.8,56.3,19,22.4,15.8,66
MedHab,Thornburg,2026-05-08 15:00 UTC,62.5,67.5,57.9,20.1,24.5,15.7,67
MedHab,Thornburg,2026-05-08 16:00 UTC,56.7,60.1,53.8,19.5,22.3,15.8,65
MedHab,Thornburg,2026-05-08 17:00 UTC,61.5,64.3,56.7,19.9,23.2,15.8,65
MedHab,Thornburg,2026-05-08 18:00 UTC,61.5,64.6,55.6,20.3,23.2,16,67
MedHab,Thornburg,2026-05-08 19:00 UTC,61.6,67.7,59.8,19.3,22.2,14.5,65
MedHab,Thornburg,2026-05-08 20:00 UTC,60.8,64.7,56.5,20.9,24.5,17,66
MedHab,Thornburg,2026-05-08 21:00 UTC,63.9,72.7,57.9,19.6,22.3,15.7,66
MedHab,Thornburg,2026-05-08 22:00 UTC,58.5,63.7,55,19.3,22.7,15.7,66
MedHab,Thornburg,2026-05-08 23:00 UTC,58.2,62,54,18.7,23.9,14.1,67
MedHab,Thornburg,2026-05-09 00:00 UTC,61,65.8,58.4,19.7,22.3,16.8,66
MedHab,Thornburg,2026-05-09 01:00 UTC,64.3,69.9,58.6,19.4,25,17.4,64
MedHab,Thornburg,2026-05-09 02:00 UTC,61.7,64.4,57.4,17.7,19.3,15.7,65
MedHab,Thornburg,2026-05-09 03:00 UTC,60.7,70,55,17.9,24.8,14.7,64
MedHab,Thornburg,2026-05-09 04:00 UTC,63.3,70.6,58.2,19.6,26.9,13.8,67
MedHab,Thornburg,2026-05-09 05:00 UTC,61.9,65.5,59,19.4,23.6,13.6,66
MedHab,Thornburg,2026-05-09 06:00 UTC,60.1,65.4,54.4,18.9,23.5,15.8,67
MedHab,Thornburg,2026-05-09 07:00 UTC,56.6,59.5,53.3,20.8,28,17.2,65
MedHab,Thornburg,2026-05-09 08:00 UTC,65.2,69.1,60.3,18.5,23.7,13.8,66
MedHab,Thornburg,2026-05-09 09:00 UTC,60.1,65.2,57.6,19.2,26.6,15.3,49
MedHab,Thornburg,2026-05-09 12:00 UTC,69.2,74.4,62.2,17.7,20.1,15.8,33
MedHab,Thornburg,2026-05-09 13:00 UTC,61.1,66.5,57.4,17.2,23.6,14.1,67
MedHab,Thornburg,2026-05-09 14:00 UTC,63.3,71.3,56.2,17.8,20.6,15.5,66
MedHab,Thornburg,2026-05-09 15:00 UTC,62.1,67.1,56.5,18.3,21.5,14.5,67
MedHab,Thornburg,2026-05-09 16:00 UTC,60.2,65.7,54.2,19,21.7,16.6,64
MedHab,Thornburg,2026-05-09 17:00 UTC,56.5,59.5,54.4,19,24.7,14.6,67
