Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Wilson,2026-05-06 01:00 UTC,58.4,64.9,53.1,15.6,18.7,13.1,60
MedHab,Wilson,2026-05-06 02:00 UTC,57.7,64.3,53.3,15.8,19.9,12.6,61
MedHab,Wilson,2026-05-06 03:00 UTC,59.1,64.2,55.3,15.5,19.6,13.4,60
MedHab,Wilson,2026-05-06 04:00 UTC,57.7,66.1,53.1,15.8,19.1,14,61
MedHab,Wilson,2026-05-06 05:00 UTC,56.4,60.3,53.8,15.7,18.6,12.8,61
MedHab,Wilson,2026-05-06 06:00 UTC,58,61.7,52.1,15.2,17.9,13.7,60
MedHab,Wilson,2026-05-06 07:00 UTC,54.4,59.6,49.5,14.8,18.8,12.9,61
MedHab,Wilson,2026-05-06 08:00 UTC,57.6,70.8,51,14.8,19.6,13.4,57
MedHab,Wilson,2026-05-06 09:00 UTC,55.3,60.7,50.7,14.1,15.7,12.5,61
MedHab,Wilson,2026-05-06 10:00 UTC,53,57.5,48.1,14.7,17.8,12.3,61
MedHab,Wilson,2026-05-06 11:00 UTC,54.2,61.7,51.4,13.6,18.2,12.5,61
MedHab,Wilson,2026-05-06 12:00 UTC,51,55.4,46.8,14.1,17.4,12.1,61
MedHab,Wilson,2026-05-06 13:00 UTC,53.3,66.7,47.8,15.2,19.5,8.3,57
MedHab,Wilson,2026-05-06 14:00 UTC,57.8,60.2,55.6,14.8,18,12.3,66
MedHab,Wilson,2026-05-06 15:00 UTC,57.7,62,51.8,15.3,25.1,13.4,66
MedHab,Wilson,2026-05-06 16:00 UTC,59.4,71.3,55.1,14.9,20.5,12.6,67
MedHab,Wilson,2026-05-06 17:00 UTC,60.9,69.4,56.4,15.8,21.5,13.7,67
MedHab,Wilson,2026-05-06 18:00 UTC,59.1,63.8,53,17.1,29.6,13.7,65
MedHab,Wilson,2026-05-06 19:00 UTC,56,62.6,51.4,15.8,20.7,12.2,64
MedHab,Wilson,2026-05-06 20:00 UTC,61,68.5,55,15.7,19.7,11.8,67
MedHab,Wilson,2026-05-06 21:00 UTC,54.5,59.1,48.6,16.5,22.9,13.4,67
MedHab,Wilson,2026-05-06 22:00 UTC,57.9,66.2,53.7,15.5,22.4,12.9,65
MedHab,Wilson,2026-05-06 23:00 UTC,58.9,67.1,54.6,17.5,24.3,13.2,60
MedHab,Wilson,2026-05-07 00:00 UTC,59.8,73,54,15.7,20.7,13.4,58
MedHab,Wilson,2026-05-07 01:00 UTC,60.5,69.4,58.1,16,20.7,13.1,65
MedHab,Wilson,2026-05-07 02:00 UTC,54.2,59.9,49.9,15.2,18.5,13,66
MedHab,Wilson,2026-05-07 03:00 UTC,53.3,57.8,49.8,15.9,29.6,12.8,67
MedHab,Wilson,2026-05-07 04:00 UTC,58.4,63.5,53,15.3,19.5,12.8,66
MedHab,Wilson,2026-05-07 05:00 UTC,64.1,70.9,57.8,14.1,17.5,12.6,67
MedHab,Wilson,2026-05-07 06:00 UTC,62.8,70.5,55,15.1,19.8,11.5,66
MedHab,Wilson,2026-05-07 07:00 UTC,61.6,68.3,57.8,14.9,26.2,12.7,65
